ZIP CODE,HUD Area Code,HUD Metro Fair Market Rent Area Name,SAFMR 0BR,SAFMR 0BR - 90% Payment Standard,SAFMR 0BR - 110% Payment Standard,SAFMR 1BR,SAFMR 1BR - 90% Payment Standard,SAFMR 1BR - 110% Payment Standard,SAFMR 2BR,SAFMR 2BR - 90% Payment Standard,SAFMR 2BR - 110% Payment Standard,SAFMR 3BR,SAFMR 3BR - 90% Payment Standard,SAFMR 3BR - 110% Payment Standard,SAFMR 4BR,SAFMR 4BR - 90% Payment Standard,SAFMR 4BR - 110% Payment Standard
"64118","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"64119","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"64120","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"64121","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"64123","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"64124","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"64125","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"64126","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"64127","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"64128","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"64129","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"64130","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"64131","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"64132","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"64133","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"64134","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"64136","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"64137","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"64138","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"64139","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"64141","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"64144","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"64145","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"64146","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"64147","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"64148","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"64149","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"64150","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"64151","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"64152","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"64153","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"64154","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"64155","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"64156","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"64157","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"64158","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"64161","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"64163","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"64164","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"64165","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"64166","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"64167","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"64168","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"64170","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"64171","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"64188","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"64190","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"64192","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"64197","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"64198","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"64429","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"64439","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"64440","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"64444","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"64454","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"64465","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"64474","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"64477","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"64484","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"64490","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"64492","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"64493","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"64624","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"64625","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"64637","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"64644","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"64649","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"64650","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"64668","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"64671","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"64701","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"64720","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"64725","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"64734","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"64739","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"64742","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"64743","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"64746","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"64747","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"64999","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"65321","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"65327","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"65351","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"66002","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"66007","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"66010","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"66012","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"66013","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"66014","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"66018","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"66019","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"66020","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"66021","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"66025","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"66026","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"66027","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"66030","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"66031","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"66033","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"66036","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"66040","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"66042","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"66043","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"66044","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"66048","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"66051","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"66052","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"66053","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"66054","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"66056","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"66061","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"66062","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"66063","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"66064","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"66071","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"66072","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"66075","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"66079","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"66083","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"66085","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"66086","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"66092","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"66097","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"66101","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"66102","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"66103","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"66104","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"66105","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
"66106","METRO28140M28140","Kansas City, MO-KS HUD Metro FMR Area","","","","","","","","","","","","","","",""
